model_label,model_name,model_n_layers,model_d_model,model_n_heads,model_n_params,pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,6,yapıyorum,A_merged,yapıyorum,12367,-10.8203125,-9.96875,-0.8515625,2,3s,yapıyor,3s,yapıyor,False,-10.8203125,-9.96875,-0.8515625,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,7,yapıyorum,A_merged,yapıyorum,12367,-10.59375,-9.7109375,-0.8828125,3,3s,yapıyor,3s,yapıyor,False,-10.59375,-9.7109375,-0.8828125,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,8,yapıyorum,A_merged,yapıyorum,12367,-11.0234375,-9.828125,-1.1953125,3,3s,yapıyor,3s,yapıyor,False,-11.0234375,-9.828125,-1.1953125,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,9,yapıyorum,A_merged,yapıyorum,12367,-10.625,-9.75,-0.875,3,3s,yapıyor,3s,yapıyor,False,-10.625,-9.75,-0.875,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,10,yapıyorum,A_merged,yapıyorum,12367,-11.125,-9.6875,-1.4375,3,3s,yapıyor,3s,yapıyor,False,-11.125,-9.6875,-1.4375,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,11,yapıyorum,A_merged,yapıyorum,12367,-12.0859375,-10.234375,-1.8515625,3,3s,yapıyor,3s,yapıyor,False,-12.0859375,-10.234375,-1.8515625,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,12,yapıyorum,A_merged,yapıyorum,12367,-12.2890625,-10.5234375,-1.765625,3,3s,yapıyor,3s,yapıyor,False,-12.2890625,-10.5234375,-1.765625,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,13,yapıyorum,A_merged,yapıyorum,12367,-11.7734375,-10.0078125,-1.765625,3,3s,yapıyor,3s,yapıyor,False,-11.7734375,-10.0078125,-1.765625,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,14,yapıyorum,A_merged,yapıyorum,12367,-11.7578125,-10.09375,-1.6640625,3,3s,yapıyor,3s,yapıyor,False,-11.7578125,-10.09375,-1.6640625,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,15,yapıyorum,A_merged,yapıyorum,12367,-10.2734375,-9.15625,-1.1171875,3,3s,yapıyor,3s,yapıyor,False,-10.2734375,-9.15625,-1.1171875,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,16,yapıyorum,A_merged,yapıyorum,12367,-8.3828125,-7.9375,-0.4453125,2,3s,yapıyor,3s,yapıyor,False,-8.3828125,-7.9375,-0.4453125,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,17,yapıyorum,A_merged,yapıyorum,12367,-8.4609375,-7.55078125,-0.91015625,2,3s,yapıyor,3s,yapıyor,False,-8.4609375,-7.55078125,-0.91015625,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,18,yapıyorum,A_merged,yapıyorum,12367,-7.4921875,-7.4375,-0.0546875,2,3s,yapıyor,3s,yapıyor,False,-7.4921875,-7.4375,-0.0546875,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,19,yapıyorum,A_merged,yapıyorum,12367,-6.76171875,-7.1015625,0.33984375,1,3s,yapıyor,1s,yapıyorum,True,-6.76171875,-7.1015625,0.33984375,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,20,yapıyorum,A_merged,yapıyorum,12367,-6.08203125,-7.3515625,1.26953125,1,3s,yapıyor,1s,yapıyorum,True,-6.08203125,-7.3515625,1.26953125,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,21,yapıyorum,A_merged,yapıyorum,12367,-5.91015625,-7.41015625,1.5,1,3s,yapıyor,1s,yapıyorum,True,-5.91015625,-7.41015625,1.5,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,22,yapıyorum,A_merged,yapıyorum,12367,-4.90625,-7.58984375,2.68359375,1,3s,yapıyor,1s,yapıyorum,True,-4.90625,-7.58984375,2.68359375,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,23,yapıyorum,A_merged,yapıyorum,12367,-5.1875,-8.1640625,2.9765625,1,3s,yapıyor,1s,yapıyorum,True,-5.1875,-8.1640625,2.9765625,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,0,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-12.5078125,-9.6171875,-2.890625,5,3s,yapıyor,3s,yapıyor,False,-12.5078125,-9.6171875,-2.890625,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,1,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.0390625,-9.3828125,-4.65625,5,3s,yapıyor,3s,yapıyor,False,-14.0390625,-9.3828125,-4.65625,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,2,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-13.8125,-8.2890625,-5.5234375,5,3s,yapıyor,3s,yapıyor,False,-13.8125,-8.2890625,-5.5234375,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,3,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.625,-9.515625,-5.109375,5,3s,yapıyor,3s,yapıyor,False,-14.625,-9.515625,-5.109375,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,4,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.9296875,-10.0390625,-4.890625,5,3s,yapıyor,3s,yapıyor,False,-14.9296875,-10.0390625,-4.890625,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,5,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.359375,-9.6484375,-4.7109375,5,3s,yapıyor,3s,yapıyor,False,-14.359375,-9.6484375,-4.7109375,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,6,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.2890625,-9.8984375,-4.390625,4,3s,yapıyor,3s,yapıyor,False,-14.2890625,-9.8984375,-4.390625,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,7,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.078125,-9.796875,-4.28125,4,3s,yapıyor,3s,yapıyor,False,-14.078125,-9.796875,-4.28125,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,8,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.671875,-10.015625,-4.65625,5,3s,yapıyor,3s,yapıyor,False,-14.671875,-10.015625,-4.65625,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,9,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.421875,-10.046875,-4.375,5,3s,yapıyor,3s,yapıyor,False,-14.421875,-10.046875,-4.375,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,10,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.765625,-9.9453125,-4.8203125,5,3s,yapıyor,3s,yapıyor,False,-14.765625,-9.9453125,-4.8203125,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,11,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-15.921875,-10.46875,-5.453125,5,3s,yapıyor,3s,yapıyor,False,-15.921875,-10.46875,-5.453125,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,12,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-16.5,-10.796875,-5.703125,5,3s,yapıyor,3s,yapıyor,False,-16.5,-10.796875,-5.703125,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,13,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-16.015625,-10.3984375,-5.6171875,5,3s,yapıyor,3s,yapıyor,False,-16.015625,-10.3984375,-5.6171875,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,14,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-15.765625,-10.421875,-5.34375,4,3s,yapıyor,3s,yapıyor,False,-15.765625,-10.421875,-5.34375,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,15,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-13.5,-9.1875,-4.3125,4,3s,yapıyor,3s,yapıyor,False,-13.5,-9.1875,-4.3125,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,16,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-11.0625,-7.9140625,-3.1484375,3,3s,yapıyor,3s,yapıyor,False,-11.0625,-7.9140625,-3.1484375,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,17,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-10.4140625,-7.453125,-2.9609375,3,3s,yapıyor,3s,yapıyor,False,-10.4140625,-7.453125,-2.9609375,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,18,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-9.0078125,-7.19921875,-1.80859375,3,3s,yapıyor,3s,yapıyor,False,-9.0078125,-7.19921875,-1.80859375,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,19,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-8.0703125,-7.0234375,-1.046875,2,3s,yapıyor,3s,yapıyor,False,-8.0703125,-7.0234375,-1.046875,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,20,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-7.47265625,-6.95703125,-0.515625,2,3s,yapıyor,3s,yapıyor,False,-7.47265625,-6.95703125,-0.515625,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,21,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-6.5234375,-7.0390625,0.515625,1,3s,yapıyor,2p,yapıyorsunuz,True,-6.5234375,-7.0390625,0.515625,1,3s,yapıyor,2p,yapıyorsunuz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,22,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-6.21875,-7.2890625,1.0703125,1,3s,yapıyor,2p,yapıyorsunuz,True,-6.21875,-7.2890625,1.0703125,1,3s,yapıyor,2p,yapıyorsunuz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,23,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-5.6953125,-7.4453125,1.75,1,1p,yapıyoruz,2p,yapıyorsunuz,True,-5.6953125,-7.4453125,1.75,1,1p,yapıyoruz,2p,yapıyorsunuz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,0,yapıyorsun,A_merged,yapıyorsun,32308,-14.6015625,-9.5625,-5.0390625,6,3s,yapıyor,3s,yapıyor,False,-14.6015625,-9.5625,-5.0390625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,1,yapıyorsun,A_merged,yapıyorsun,32308,-15.5859375,-9.484375,-6.1015625,6,3s,yapıyor,3s,yapıyor,False,-15.5859375,-9.484375,-6.1015625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,2,yapıyorsun,A_merged,yapıyorsun,32308,-14.9609375,-8.4609375,-6.5,6,3s,yapıyor,3s,yapıyor,False,-14.9609375,-8.4609375,-6.5,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,3,yapıyorsun,A_merged,yapıyorsun,32308,-16.265625,-9.6484375,-6.6171875,6,3s,yapıyor,3s,yapıyor,False,-16.265625,-9.6484375,-6.6171875,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,4,yapıyorsun,A_merged,yapıyorsun,32308,-16.921875,-10.1640625,-6.7578125,6,3s,yapıyor,3s,yapıyor,False,-16.921875,-10.1640625,-6.7578125,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,5,yapıyorsun,A_merged,yapıyorsun,32308,-16.609375,-9.8046875,-6.8046875,6,3s,yapıyor,3s,yapıyor,False,-16.609375,-9.8046875,-6.8046875,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,6,yapıyorsun,A_merged,yapıyorsun,32308,-16.6875,-10.0625,-6.625,6,3s,yapıyor,3s,yapıyor,False,-16.6875,-10.0625,-6.625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,7,yapıyorsun,A_merged,yapıyorsun,32308,-16.578125,-9.96875,-6.609375,6,3s,yapıyor,3s,yapıyor,False,-16.578125,-9.96875,-6.609375,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,8,yapıyorsun,A_merged,yapıyorsun,32308,-17.0,-10.3203125,-6.6796875,6,3s,yapıyor,3s,yapıyor,False,-17.0,-10.3203125,-6.6796875,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,9,yapıyorsun,A_merged,yapıyorsun,32308,-16.96875,-10.34375,-6.625,6,3s,yapıyor,3s,yapıyor,False,-16.96875,-10.34375,-6.625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,10,yapıyorsun,A_merged,yapıyorsun,32308,-17.359375,-10.1953125,-7.1640625,6,3s,yapıyor,3s,yapıyor,False,-17.359375,-10.1953125,-7.1640625,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
